Date,Open,High,Low,Close,Volume
2017-12-13,73.6531,74.1889,71.9407,72.8495,267575.11300905
2017-12-14,72.8304,74.3993,72.8304,74.3993,163764.81662404
2017-12-15,74.6002,74.6002,71.7781,72.706,518273.77491866
2017-12-18,73.1844,75.3369,72.4669,75.0977,409279.81046291
2017-12-19,74.5715,76.0543,74.5715,75.576,353648.67218407
2017-12-20,75.863,75.9395,74.8011,75.002,160742.83953339
2017-12-21,75.0977,75.863,74.3324,75.4421,99912.35360707
2017-12-22,75.4804,75.4804,74.1793,75.289,138208.15184051
2017-12-27,74.6194,75.863,74.6194,75.863,156559.52845876
2017-12-28,75.9587,76.0543,75.1838,76.0543,181892.49794744
2017-12-29,76.0543,76.1022,75.1934,76.0543,318819.10571562
2018-01-03,75.863,75.863,73.2322,74.5715,167701.43569127
2018-01-04,74.8107,75.576,74.141,74.715,398274.83820061
2018-01-05,74.9064,75.1934,74.3324,74.6194,145808.56533967
2018-01-08,75.002,75.0499,73.7105,73.9975,143445.13047217
2018-01-09,73.9497,74.6194,73.1365,73.28,210438.73536302
2018-01-10,74.141,74.715,73.28,73.3757,380552.73526225
2018-01-11,73.1365,74.715,68.5924,74.3324,492635.57633607
2018-01-12,74.3324,77.011,74.3324,76.437,383230.8069697
2018-01-15,76.4848,76.4848,75.0977,75.7195,176987.9263427
2018-01-16,76.3413,76.5327,75.3369,76.5327,695870.06883893
2018-01-17,76.5805,82.3683,76.5805,80.6463,697884.37179766
2018-01-18,80.742,84.6643,80.742,84.1859,748202.22417136
2018-01-19,84.0903,84.1381,82.7031,83.4685,645923.29978144
2018-01-22,83.2293,84.1859,83.038,83.5641,213824.47863407
2018-01-23,83.7076,84.8078,82.3205,83.2771,408813.60438113
2018-01-24,83.7076,83.8989,82.751,83.4206,131244.32915705
2018-01-25,83.325,83.8511,82.0335,82.5596,238692.28734609
2018-01-26,82.5596,83.9468,82.5596,83.612,122934.15348406
2018-01-29,83.612,84.0424,82.0335,82.6553,140865.31744564
2018-01-30,82.6553,82.6553,80.3593,81.1725,178893.51756935
2018-01-31,81.1246,83.2293,80.8376,81.7943,346879.2762522
2018-02-01,82.0335,84.9991,81.8421,82.9901,195615.26351161
2018-02-02,83.9468,83.9468,82.0813,82.6075,188310.6713603
2018-02-05,81.316,84.5208,80.5506,83.5163,314557.39675728
2018-02-06,80.5985,81.2203,79.1635,80.3593,411774.95377504
2018-02-07,81.316,81.7943,78.733,79.881,341162.50257225
2018-02-08,80.168,80.2636,78.0633,78.0633,198349.78169532
2018-02-09,77.9677,79.6418,76.8197,78.9243,403487.7748146
2018-02-12,79.1157,80.0245,79.02,79.4027,385715.49723067
2018-02-13,80.168,80.168,77.585,78.9243,212710.18338031
2018-02-14,79.7853,79.7853,76.9153,79.3548,221114.43651375
2018-02-15,79.9766,80.1201,79.0678,79.1157,175198.36398394
2018-02-16,79.881,80.2636,78.5417,79.881,672907.85135356
2018-02-19,79.9766,81.1725,79.4027,81.1725,439181.80861407
2018-02-20,81.1246,81.1246,79.6897,80.3593,238943.16057395
2018-02-21,80.2636,80.7898,79.3548,80.2158,465733.60386812
2018-02-22,79.7375,80.2158,79.4983,79.881,311349.35535597
2018-02-23,79.881,81.2203,78.7808,79.7853,228031.22046698
2018-02-26,79.7853,80.742,78.9243,79.02,165360.99753632
2018-02-27,79.6897,80.742,78.3503,79.8331,251993.79494846
2018-02-28,78.9722,80.2158,78.733,79.7375,356636.15420588
2018-03-01,79.4505,79.4505,76.2935,78.4938,476114.52897611
2018-03-02,77.2502,77.872,75.7674,77.3937,433751.44853593
2018-03-05,77.3937,78.446,76.2457,76.437,184736.77316835
2018-03-06,79.4027,79.4027,76.5805,76.8197,255094.16992281
2018-03-07,76.5327,78.2547,76.0065,78.2547,333756.51582469
2018-03-08,76.724,78.446,72.2755,72.706,847744.53976733
2018-03-09,72.706,73.5192,69.1186,73.3757,1351931.7829414
2018-03-12,73.9019,75.002,72.706,74.6194,288518.84631523
2018-03-13,74.6194,74.9064,72.8495,73.6627,424151.36634966
2018-03-14,73.1844,73.9497,72.3234,73.1844,252151.63602099
2018-03-15,73.1844,73.7105,71.8451,73.1844,294971.51479691
2018-03-16,72.5147,73.6149,72.2277,72.3234,749139.8628605
2018-03-19,72.2755,72.706,70.6014,71.1754,214662.81333718
2018-03-20,71.2711,73.4235,70.1709,72.706,272892.58013465
2018-03-21,72.706,73.6149,72.2277,73.6149,244132.05517027
2018-03-22,72.2277,73.4714,71.3667,72.419,313702.33717231
2018-03-23,70.7449,72.8974,70.7449,72.8974,431865.71810648
2018-03-26,72.7539,73.1844,70.7927,72.419,263631.176806
2018-03-27,72.8974,73.8062,71.3667,71.4624,266703.32854222
2018-03-28,70.9362,71.1276,68.8794,69.6926,226683.82217233
2018-03-29,70.1231,71.7494,69.8839,70.3622,284113.93055598
2018-04-03,69.2142,71.0797,69.2142,71.0797,226294.96866914
2018-04-04,71.0797,71.1754,69.0707,69.6447,272118.00904362
2018-04-05,70.4101,70.5057,68.0663,68.1619,250495.87271709
2018-04-06,68.1141,68.2097,65.5311,66.0094,448611.5060664
2018-04-09,66.4399,67.9228,66.1529,67.3966,533542.54674953
2018-04-10,68.6881,70.0752,68.1141,69.7404,313981.43363831
2018-04-11,69.7404,70.3144,68.3532,69.5969,261762.17125841
2018-04-12,69.5012,69.7882,68.7837,69.7882,300605.70937269
2018-04-13,70.0274,70.0752,68.5924,68.8794,261211.29546223
2018-04-16,68.4489,69.5491,68.0663,68.8316,93415.782310509
2018-04-17,69.4534,69.6447,68.4011,69.0707,227282.78200386
2018-04-18,69.0707,69.8361,68.0663,68.8316,370233.48315611
2018-04-19,68.8794,69.6447,68.8316,69.0707,478637.89552638
2018-04-20,69.2621,70.3622,68.9272,69.6926,213832.841075
2018-04-23,69.4534,69.5491,67.8749,68.4011,967829.1915049
2018-04-24,68.4967,68.7359,67.5401,67.9706,440963.0085319
2018-04-25,67.8749,68.4011,66.8226,67.8271,410993.0655482
2018-04-26,67.3488,68.2097,67.3488,68.2097,202174.55311513
2018-04-27,68.2097,68.2097,66.6791,67.9228,200765.48181863
2018-04-30,68.0663,69.0229,67.5879,67.9706,106784.18944031
2018-05-02,67.7793,68.2097,67.0139,67.6358,214335.63283584
2018-05-04,67.6836,67.9706,64.6223,65.9138,271298.48983259
2018-05-07,66.2008,66.9183,64.6701,64.8614,182184.13807484
2018-05-08,65.0049,65.1006,62.8525,63.1873,439921.88463627
2018-05-09,63.2351,65.5789,63.0438,65.3398,439997.14660462
2018-05-10,66.8704,70.3144,66.2008,69.4056,545145.43353824
2018-05-11,69.1664,70.2666,68.8794,69.6447,376861.7628973
2018-05-14,69.6447,69.8839,69.2142,69.6447,163405.2316641
2018-05-15,69.6447,70.2187,69.4056,69.8361,263236.05147211
2018-05-16,68.8794,70.3622,67.9228,70.3622,252054.42264519
2018-05-17,70.2187,70.5536,69.6926,69.8361,291690.30203747
2018-05-18,69.9317,69.9317,68.0663,68.9751,200002.40908388
2018-05-21,68.4967,70.1709,68.1141,69.8361,153805.14947784
2018-05-22,69.8361,71.5581,69.1664,69.7404,517573.42049087
2018-05-23,69.5491,70.1231,68.5446,68.8794,375585.44535054
2018-05-24,68.4967,70.2187,66.3443,66.9661,179040.90559072
2018-05-25,66.6791,68.7359,66.6791,67.6358,166172.15430642
2018-05-28,67.1574,69.0707,67.1574,68.4011,48511.565133085
2018-05-29,68.0184,68.9272,65.7224,66.6791,280720.87014912
2018-05-30,65.9616,67.1574,64.4788,66.2486,512001.94422206
2018-06-01,65.2441,67.7314,65.0049,67.3966,166181.56205246
2018-06-04,67.9706,68.8316,66.0573,66.0573,128080.19057062
2018-06-05,66.0094,68.7837,65.3876,68.3532,264627.35258164
2018-06-06,67.7314,68.3532,66.2008,66.8226,177288.97421614
2018-06-07,66.8226,67.4923,66.6313,67.1574,122097.90939118
2018-06-08,66.6313,67.1574,66.4878,66.9661,194328.49291369
2018-06-11,66.5356,67.5401,66.5356,67.3488,141986.92983521
2018-06-12,67.0618,67.5879,66.5834,67.1574,133559.67998921
2018-06-13,67.1574,67.4923,66.8226,67.2053,184316.56051168
2018-06-14,66.8226,67.7314,66.1529,67.0618,107769.91216479
2018-06-15,66.9661,67.2053,64.7658,65.0528,512139.92449738
2018-06-18,64.2396,65.2919,64.2396,64.6223,147383.84014964
2018-06-19,64.0961,64.5744,62.9481,64.4788,202839.36716897
2018-06-20,64.7179,66.2008,64.144,65.0528,223511.32114497
2018-06-21,64.9571,65.5311,63.7613,64.5744,137998.04551217
2018-06-22,64.4788,67.7314,64.3831,66.0094,274626.74132226
2018-06-25,65.2441,66.8704,65.2441,66.0094,150008.60129616
2018-06-26,65.7703,66.0573,64.5744,65.0528,190608.25200549
2018-06-27,64.7658,65.2919,63.4743,64.3831,116780.44226558
2018-06-28,63.6178,64.2396,62.4698,62.6611,110911.05403867
2018-06-29,62.9481,64.0005,62.9481,64.0005,139095.61588408
2018-07-02,63.4743,63.8091,62.5655,62.5655,66565.029793248
2018-07-03,63.1395,65.4833,62.6611,65.0528,69361.220978816
2018-07-04,64.2874,66.7269,64.2874,66.7269,76990.903021229
2018-07-05,66.5356,67.9228,66.0094,66.4878,154252.54006753
2018-07-06,66.7748,67.3488,66.2486,66.4878,177975.73967742
2018-07-09,66.7269,66.9661,64.2396,66.8704,116751.17372233
2018-07-10,65.9138,66.9661,65.0528,65.6268,164291.65040255
2018-07-11,65.1006,66.2964,64.3831,64.3831,113873.4487377
2018-07-12,64.4788,65.4354,64.4788,64.6223,34249.422129017
2018-07-13,65.2441,65.3876,63.6178,64.1918,178910.24245121
2018-07-16,64.5744,65.0528,63.9048,64.7179,78149.101089868
2018-07-17,64.9571,65.9616,63.3786,65.9616,145865.01181594
2018-07-18,65.8181,65.8659,63.6178,64.1918,136041.23433483
2018-07-19,64.2874,64.6701,63.3308,64.6701,129507.03205409
2018-07-20,64.0961,65.1006,63.3308,64.6701,135394.19046797
2018-07-23,64.8614,65.2441,64.5266,64.8136,51862.813335302
2018-07-24,65.3398,67.8749,65.1963,67.8271,303417.580135
2018-07-25,67.8749,68.5924,66.8704,67.1574,114110.73299906
2018-07-26,67.7314,70.6971,67.4444,70.3622,253505.30614634
2018-07-27,70.4101,70.4101,67.6358,67.9228,193783.8889482
2018-07-30,68.2097,69.8361,68.2097,69.8361,128714.69077609
2018-07-31,69.3577,70.1709,68.8316,69.5012,112513.50678166
2018-08-01,70.2666,70.2666,68.4967,69.4534,167597.95048478
2018-08-02,69.2621,69.5969,67.9228,68.4011,189194.99948852
2018-08-03,68.4011,68.4011,67.3488,67.6836,126475.6472174
2018-08-06,67.9228,68.8316,67.2531,68.7837,94126.589789457
2018-08-07,68.4489,70.0752,68.1141,70.0752,80464.45192203
2018-08-08,75.0977,75.3847,72.132,72.8974,1003740.6487685
2018-08-09,73.1365,73.1365,68.4967,69.3577,920808.23146737
2018-08-10,68.6881,68.6881,67.0139,67.0139,463539.50842943
2018-08-13,66.6791,66.9661,64.5744,65.5311,374174.28344381
2018-08-14,65.5311,66.2964,64.2396,64.6223,287277.0238373
2018-08-16,64.3831,64.5744,62.8046,63.5221,286100.01027657
2018-08-17,63.6178,63.9048,62.4698,62.9481,204557.84877984
2018-08-20,63.3786,64.4788,63.0916,63.4265,171007.7357735
2018-08-21,63.8091,65.7224,63.3786,64.9571,400909.00709318
2018-08-22,65.4833,66.0094,64.4788,64.5266,145235.73813605
2018-08-23,64.5266,66.3921,63.9048,65.6268,181236.04633453
2018-08-24,66.0094,66.0094,64.4788,64.5266,126478.78313275
2018-08-27,64.6223,66.1051,64.6223,65.8181,160645.6261576
2018-08-28,66.0094,67.4923,65.5789,67.1574,319428.5185983
2018-08-29,67.1574,67.7793,66.6791,67.0139,612216.39100768
2018-08-30,66.8704,67.3009,65.7224,66.2964,269586.28005242
2018-08-31,66.2964,66.6791,65.1006,65.1006,159949.45295027
2018-09-03,64.5266,66.3921,64.4788,65.6746,142636.06431231
2018-09-04,65.6268,66.0573,63.7135,64.0005,284002.08290856
2018-09-05,63.1395,63.9048,59.0737,61.2261,551060.81519025
2018-09-06,60.8913,61.6088,59.4563,60.126,261546.8384045
2018-09-07,59.6955,60.0303,58.2127,58.3083,340811.28005324
2018-09-10,58.4518,59.0737,57.4473,58.4518,290080.53215868
2018-09-11,58.5475,61.274,58.4518,60.2695,348345.83933009
2018-09-12,61.7045,61.7045,56.969,57.4473,435458.43179052
2018-09-13,58.4997,59.0258,56.5863,58.0692,200061.9914755
2018-09-14,58.8345,61.7523,57.8778,61.7523,256990.35340342
2018-09-17,61.7045,61.7045,58.0213,58.5475,380627.99723061
2018-09-18,58.5953,59.7912,58.3562,58.8345,256218.91822774
2018-09-19,59.1215,59.1215,57.9735,58.6432,358695.4052846
2018-09-20,59.1215,60.9391,58.691,60.0303,280870.34878072
2018-09-21,60.7,60.7,59.552,59.8868,1914926.8466422
2018-09-24,59.0258,61.4175,59.0258,60.5086,188379.66149796
2018-09-25,60.5086,61.6088,60.3651,60.3651,89274.28344052
2018-09-26,61.0348,61.6566,60.2695,61.5131,90934.227964887
2018-09-27,61.2261,61.5131,60.3651,60.7478,142087.27912636
2018-09-28,60.7478,61.0826,60.2695,60.2695,300534.62862479
2018-10-01,60.2695,61.9915,60.2695,60.7956,215793.8334728
2018-10-02,60.3651,60.3651,58.5475,59.265,256130.06729287
2018-10-03,59.7912,60.7,58.8823,60.1738,201144.92757577
2018-10-04,59.9825,60.2695,59.0737,60.0303,200405.89685869
2018-10-05,60.0303,60.0303,57.6387,58.0213,388226.32011954
2018-10-08,58.4518,58.6432,57.7822,57.83,254036.32114532
2018-10-09,57.83,59.1693,57.83,58.5475,208992.03308234
2018-10-10,58.9302,59.9347,58.6432,59.5998,354407.56369836
2018-10-11,58.0692,59.3607,57.4952,59.3128,261380.63489104
2018-10-12,59.1215,59.8868,58.8345,59.6955,342172.26731441
2018-10-15,60.1738,60.413,58.4518,59.0258,148239.94503972
2018-10-16,59.552,60.2695,59.0258,60.2695,139388.30131659
2018-10-17,60.5086,60.7478,58.6432,59.265,169463.82011702
2018-10-18,59.5042,59.5042,58.0692,58.3562,231709.64917054
2018-10-19,58.5475,58.8823,57.9735,58.3562,177267.0228087
2018-10-22,58.3562,59.0737,57.543,57.6865,93756.551778357
2018-10-23,57.3995,57.3995,56.108,56.4429,328305.24964422
2018-10-24,56.682,56.7298,56.1559,56.1559,181910.26813442
2018-10-25,55.9645,57.4952,55.4862,57.4952,138282.36850375
2018-10-26,57.6865,57.6865,54.3382,54.5295,226435.0395547
2018-10-29,54.8165,55.3905,54.5295,55.0557,167228.95777879
2018-10-30,54.7209,55.1035,54.5295,54.9122,122835.89480314
2018-10-31,54.96,55.821,54.5774,55.247,302839.5264058
2018-11-02,55.5819,57.5908,55.4384,57.2082,229873.04808155
2018-11-05,57.2082,57.2082,55.5819,56.0602,219183.75796431
2018-11-06,55.7254,56.0124,53.4294,54.5295,284924.04202096
2018-11-07,54.2425,56.0602,54.2425,55.7254,320748.73895994
2018-11-08,56.3472,58.5953,56.3472,57.3038,496278.46466568
2018-11-09,55.1992,55.821,52.9989,53.7642,848773.12000157
2018-11-13,53.9555,54.5295,51.0377,51.0856,531742.53133961
2018-11-14,50.7986,54.0034,50.2246,52.7119,844897.12863108
2018-11-15,52.6162,53.7642,51.2291,51.2291,2222457.702409
2018-11-16,51.5161,51.9466,47.6416,48.4548,740174.28087971
2018-11-19,49.1244,49.8419,48.5983,49.7462,322610.42737171
2018-11-20,49.3157,50.0811,49.0766,49.4592,164158.89665281
2018-11-21,49.7462,50.4637,47.3737,47.9286,858353.34139063
2018-11-22,48.3113,49.4592,48.1199,49.4592,242344.58342174
2018-11-23,49.4592,49.6984,48.9331,49.2679,177214.7575529
2018-11-26,49.7462,50.0332,47.6033,47.8329,702338.41689736
2018-11-27,47.8329,47.8329,46.0344,46.5893,788394.20588541
2018-11-28,46.7806,49.6984,46.7806,48.8852,852601.02733673
2018-11-29,49.4592,51.4682,49.4592,51.4682,414746.75622011
2018-11-30,51.1812,52.1379,50.3202,52.1379,499579.53822232
2018-12-03,53.1902,53.3337,52.1379,53.0467,338046.44802116
2018-12-04,52.8075,54.673,52.7597,54.1947,443995.43867371
2018-12-05,53.2859,54.9122,52.4249,54.9122,289524.42983691
2018-12-06,54.3382,54.4339,52.6162,52.7597,298382.34539074
2018-12-07,53.5729,53.5729,51.8509,52.4727,157466.85329954
2018-12-10,51.7074,52.6162,50.9421,52.4249,148098.82884905
2018-12-11,52.9989,52.9989,50.7986,50.7986,191253.20526212
2018-12-12,51.2291,52.4249,50.8942,52.2814,228046.90004372
2018-12-13,52.6162,52.8554,51.6596,52.5684,242352.94586267
2018-12-14,51.8987,52.951,51.7552,52.8075,181735.70218003
2018-12-17,52.9989,53.9077,52.664,53.1902,195888.08814691
2018-12-18,52.6162,54.5774,52.4249,54.5774,390147.59092293
2018-12-19,54.5774,54.7209,53.1902,54.2904,299740.19673656
2018-12-20,53.812,54.0512,53.1902,53.4294,201729.25313567
2018-12-21,53.5729,53.7164,51.6596,52.1379,465361.47524679
2018-12-27,52.7119,53.0945,50.7029,50.7986,193754.62040495
2018-12-28,51.1334,51.6117,50.8464,50.8464,183639.20279645
2019-01-02,50.8464,52.7597,50.6072,52.6162,195920.49260551
2019-01-03,52.6162,52.6162,50.9899,51.0856,229765.38165459
2019-01-04,51.5639,52.6162,51.5639,52.3771,132831.10232329
2019-01-07,52.664,53.7642,52.4249,53.7642,196155.68625663
2019-01-08,53.238,53.7642,52.5206,53.525,176447.50359768
2019-01-09,53.9555,53.9555,53.4294,53.9077,201669.67074406
2019-01-10,53.0945,53.1424,51.9944,52.6162,307809.95223285
2019-01-11,53.3337,53.7164,52.2336,53.1902,276058.80933131
2019-01-14,52.7119,53.525,52.3771,52.6162,88777.763510373
2019-01-15,53.0945,53.3815,51.8509,52.2336,475659.82125061
2019-01-16,52.1379,53.4772,52.1379,53.4294,200921.23228093
2019-01-17,53.4772,53.5729,52.1857,52.3292,339248.54890467
2019-01-18,52.9989,53.1902,51.6117,51.8509,370135.2244752
2019-01-21,52.0422,52.0422,50.9421,51.4682,217535.31179622
2019-01-22,51.5639,51.9944,51.3247,51.6117,215540.8696347
2019-01-23,51.8031,52.4249,51.4204,52.0422,206635.91535065
2019-01-24,52.3292,53.1902,52.0901,53.0945,296637.73115197
2019-01-25,53.1424,55.247,53.1424,55.0079,736521.98480406
2019-01-28,55.1035,57.1125,54.1947,55.7254,684789.83460827
2019-01-29,55.7732,56.2515,55.0557,55.0557,273592.93456243
2019-01-30,55.2949,55.2949,54.099,54.386,238659.88288749
2019-01-31,55.4384,55.4862,54.5295,55.0079,293827.9509999
2019-02-01,55.4862,56.3472,55.1035,56.0124,265249.30912572
2019-02-04,56.0124,56.2037,55.1514,55.9645,207253.69067426
2019-02-05,56.4429,58.0692,55.6297,57.8778,309383.13643258
2019-02-06,57.9735,59.7433,57.543,57.8778,354437.87754672
2019-02-07,57.8778,58.2605,57.1603,57.7343,157911.10797388
2019-02-08,57.2082,57.543,56.3472,56.9212,384011.64989142
2019-02-11,56.7298,57.6865,55.8689,56.0124,164376.32011696
2019-02-12,56.4429,56.9212,56.2994,56.682,144198.79546088
2019-02-13,57.0168,57.1125,55.3427,55.6775,198528.52887018
2019-02-14,55.6775,55.9645,54.5295,55.1992,212119.58598971
2019-02-15,55.247,56.1559,54.7687,54.96,168453.01006975
2019-02-18,55.3427,55.5819,54.7209,55.247,166682.26320307
2019-02-19,55.3427,56.7777,54.8644,56.7777,164059.59266678
2019-02-20,56.9212,57.5908,56.2515,57.1603,205700.36727174
2019-02-21,57.2082,57.7343,56.3472,56.7298,280224.35021897
2019-02-22,57.1603,57.6865,56.6342,56.9212,174877.4553133
2019-02-25,57.256,57.5908,56.0602,56.5863,120599.98715981
2019-02-26,56.4429,56.6342,55.8689,56.4907,110438.5761262
2019-02-27,56.8255,56.8255,55.4862,55.5819,138127.66334657
2019-02-28,56.4429,56.969,55.5819,56.1559,297499.06256764
2019-03-01,56.9212,58.1648,56.3472,57.4473,281034.46168395
2019-03-04,57.5908,60.2695,57.5908,59.5998,704962.13273877
2019-03-05,59.5998,60.7478,59.3128,59.7433,455928.6418791
2019-03-06,59.7912,59.7912,58.7867,59.3128,190467.13581481
2019-03-07,59.3128,59.4563,57.5908,57.7822,294507.39932536
2019-03-08,57.7822,58.0213,56.9212,57.6865,215317.17433986
2019-03-11,58.3083,58.3562,57.3517,57.8778,170383.68861918
2019-03-12,58.3562,59.839,57.9735,59.5998,426031.87025353
2019-03-13,59.7912,59.7912,57.6865,58.8345,258863.54017147
2019-03-14,58.3562,60.413,58.3562,60.413,241637.95716326
2019-03-15,60.413,60.8435,59.4563,60.6043,511435.38884913
2019-03-18,60.6043,60.8435,59.6477,60.0303,111667.85494273
2019-03-19,60.2695,61.7045,60.2695,61.1305,236993.66653242
2019-03-20,60.8913,61.0348,60.4608,61.0348,131173.24840916
2019-03-21,61.3696,61.3696,59.9347,60.1738,219806.75981351
2019-03-22,60.3173,60.3173,58.404,58.8823,307389.73957618
2019-03-25,58.1648,59.3128,58.0692,59.0258,191967.14865642
2019-03-26,59.1215,59.3128,58.2127,58.3562,135533.21604841
2019-03-27,58.5953,59.552,58.117,59.1693,154814.91421999
2019-03-28,59.3128,59.3128,57.8778,58.0213,91290.677009477
2019-03-29,58.3083,58.4997,56.969,57.1603,220754.85155381
2019-04-01,57.7343,58.2127,57.5908,57.7822,275769.25981415
2019-04-02,57.7822,58.4997,57.5908,57.5908,422392.11783927
2019-04-03,57.8778,58.2127,57.7822,57.9257,272126.37148455
2019-04-04,57.8778,58.4518,57.6865,57.7822,175465.96209366
2019-04-05,57.8778,58.4997,57.3038,57.3038,134094.87620866
2019-04-08,57.3038,57.8778,56.9212,57.3995,292275.67290249
2019-04-09,57.3995,57.7822,57.1603,57.543,194127.7943314
2019-04-10,57.7822,57.7822,57.1125,57.3995,204447.04643753
2019-04-11,57.3995,57.3995,56.5385,57.2082,103015.86449677
2019-04-12,57.3038,57.3038,55.7254,56.0124,170379.50739872
2019-04-15,56.108,56.682,54.673,55.0079,173358.6269796
2019-04-16,55.247,56.4429,55.1035,56.4429,446844.9404202
2019-04-17,56.3472,57.7822,56.2037,57.3038,324695.81107833
2019-04-18,57.3517,57.5908,56.682,57.3995,180582.73063697
2019-04-23,57.3995,57.3995,56.5385,57.2082,45855.444833075
2019-04-24,56.8733,57.3995,56.7298,57.3517,217702.5606148
2019-04-25,57.3995,57.3995,56.0124,56.4429,168315.02979442
2019-04-26,56.395,56.7777,55.6297,56.395,160475.24142367
2019-04-29,56.4907,57.0168,56.3472,56.4907,85412.926341647
2019-04-30,55.534,56.395,55.3427,56.108,190827.76607987
2019-05-02,56.108,56.2037,55.0557,55.1992,82264.467331954
2019-05-06,54.099,54.1469,50.7029,52.664,325997.21594787
2019-05-07,53.0945,54.099,52.6162,52.6162,247316.05455391
2019-05-08,52.6162,53.5729,50.9899,51.2769,200909.73392465
2019-05-09,50.9899,51.6117,49.9854,49.9854,230042.38751036
2019-05-10,49.9854,50.7986,49.8419,49.9854,395764.01531174
2019-05-13,50.0811,50.5594,49.4592,50.3681,182499.8202199
2019-05-14,50.2246,51.1812,50.2246,50.4637,242220.19211292
2019-05-15,50.4637,50.8464,50.2724,50.5116,196838.27049744
2019-05-16,50.7029,50.9899,50.3202,50.3202,202296.85381372
2019-05-17,50.1289,50.4637,49.6027,50.1289,117064.76525716
2019-05-20,50.2246,50.3202,49.2201,49.9376,148539.94760804
2019-05-21,50.0332,51.1334,50.0332,51.0856,182874.03945146
2019-05-22,51.0856,52.0422,50.5594,51.7074,185800.89377654
2019-05-23,51.9466,51.9466,49.0766,49.3157,213323.77748346
2019-05-24,49.3636,49.8897,48.4069,48.7896,191844.84795783
2019-05-27,48.7896,49.4592,47.8329,47.8808,152385.62513017
2019-05-28,47.8329,49.6506,47.8329,48.5983,537882.65359158
2019-05-29,48.3113,49.1244,47.8329,48.8852,235373.44360247
2019-05-30,48.9809,50.0332,48.9809,49.6984,197423.64136246
2019-05-31,49.0766,50.5116,48.8374,50.5116,223092.15379341
2019-06-03,50.4159,50.4159,49.3636,49.5071,98527.324328238
2019-06-04,49.4592,49.8419,48.1199,48.4069,209259.63119206
2019-06-05,48.4069,48.7896,46.8763,46.9719,426771.94627573
2019-06-06,46.9719,48.1678,46.0153,47.1633,635676.17372831
2019-06-07,47.0485,47.9286,46.9719,47.6416,204197.21851479
2019-06-10,48.0243,48.8374,48.0243,48.6461,166312.22519197
2019-06-11,48.4548,48.5026,47.8329,47.8329,175844.36254569
2019-06-12,47.9764,48.0243,46.551,47.6225,249717.12040559
2019-06-13,47.5459,47.9286,47.2589,47.3929,235408.98397642
2019-06-14,47.8138,47.8329,47.3929,47.8138,327449.14475414
2019-06-17,47.8329,47.9764,47.0676,47.7373,210580.89685881
2019-06-18,47.7373,48.3113,47.3737,47.9764,156811.44699174
2019-06-19,48.1678,48.2634,47.5459,47.7947,170100.41093272
2019-06-21,48.1199,48.9331,46.9145,47.0676,725744.88905707
2019-06-24,47.1633,48.3113,47.1441,48.1678,193894.69129051
2019-06-25,47.8329,48.0243,47.0867,47.8329,330804.57417682
2019-06-26,47.7373,48.1199,47.2781,48.1199,188353.52887006
2019-06-27,48.0243,48.5504,47.6607,48.4069,227077.9022011
2019-06-28,48.0721,48.2156,47.3546,47.6607,252410.87168978
2019-07-01,47.8329,48.2156,47.5268,47.5268,145524.24234809
2019-07-02,47.5459,48.8852,47.1059,48.8852,262685.17567593
2019-07-03,48.9331,49.8897,48.7417,49.3157,286439.7344393
2019-07-04,49.2201,49.9376,48.7417,49.7462,173358.6269796
2019-07-05,49.7462,51.0856,49.7462,50.4159,440277.28837574
2019-07-08,50.4637,51.1812,50.1767,50.6551,294760.36316346
2019-07-09,50.6072,50.6072,48.7896,49.2201,368348.79803178
2019-07-10,48.7896,51.0377,48.7896,50.4159,410786.09513521
2019-07-11,50.9899,51.3726,50.4159,50.6072,153058.80162494
2019-07-12,50.9421,50.9421,49.6984,50.0332,115121.54304633
2019-07-15,50.3202,50.5116,49.7462,50.0811,87704.235156138
2019-07-16,50.1289,50.3202,49.6984,49.9854,169365.5614361
2019-07-17,49.9376,50.1767,49.5071,49.7462,124475.9785303
2019-07-18,49.3157,50.0332,48.3591,49.8419,179014.77296282
2019-07-19,49.8419,50.3202,49.4114,50.1289,201990.5794147
2019-07-22,49.4592,50.8464,49.3636,50.3202,241376.63088423
2019-07-23,50.2246,50.4637,50.1289,50.2246,111497.47020881
2019-07-24,50.3202,50.3202,49.1722,49.9376,394612.08907379
2019-07-25,50.1289,50.2246,49.4592,49.9376,355106.87282103
2019-07-26,49.7941,49.9854,48.0243,48.4548,277080.07242974
2019-07-29,48.5026,48.5983,45.9196,46.1875,269623.9110366
2019-07-30,46.4936,46.551,45.5943,45.5943,191765.40476901
2019-07-31,45.6709,45.8813,44.676,44.8864,350082.09112793
2019-08-01,44.676,45.0203,42.3608,43.6619,360204.82587225
2019-08-02,43.0688,43.107,42.1886,42.7244,290311.54458934
2019-08-05,42.5713,42.5713,41.0598,41.1554,303772.98387447
2019-08-06,41.232,45.3456,41.232,44.9247,752979.26855194
2019-08-07,44.6186,45.7857,42.954,43.1644,553027.03411363
2019-08-08,43.3175,43.815,41.9973,42.2843,238861.62677489
2019-08-09,42.3226,42.3226,41.1363,41.3468,217524.85874506
2019-08-12,41.4807,41.4998,40.0457,40.658,206386.0874279
2019-08-13,40.1988,42.093,40.084,41.4424,219622.78611307
2019-08-14,41.5572,41.5572,40.3136,40.3136,262762.52825452
2019-08-16,40.7537,40.7537,39.0317,39.3952,304879.96199242
