Date,Open,High,Low,Close,Volume
2019-07-15,38.223331,38.360001,38.150002,38.326668,10038000
2019-07-16,38.443333,38.496666,38.013332,38.253334,10464600
2019-07-17,38.270000,38.389999,38.066666,38.200001,8065500
2019-07-18,38.116669,38.259998,37.913334,38.240002,9670800
2019-07-19,38.333332,38.436668,37.953335,37.966667,11388900
2019-07-22,38.033333,38.113335,37.439999,37.606667,13550700
2019-07-23,37.706669,37.733334,37.189999,37.363335,17262600
2019-07-24,37.343334,37.596668,37.189999,37.333332,12531900
2019-07-25,37.393333,37.463333,37.220001,37.406666,11554500
2019-07-26,37.373333,37.779999,37.273335,37.673332,14187000
2019-07-29,37.613335,37.660000,37.253334,37.423332,11239800
2019-07-30,37.353333,37.466667,37.223331,37.353333,9105600
2019-07-31,37.303333,37.446667,36.543331,36.793331,18633900
2019-08-01,36.773335,37.389999,36.439999,36.459999,22365000
2019-08-02,36.580002,36.713333,36.049999,36.466667,16970100
2019-08-05,36.000000,36.000000,35.196667,35.273335,22710000
2019-08-06,35.396667,35.946667,35.196667,35.756668,21049200
2019-08-07,35.673332,36.213333,35.306667,36.066666,21835500
2019-08-08,36.003334,36.279999,35.923332,36.173332,13123200
2019-08-09,36.020000,36.153332,35.570000,35.759998,12580500
2019-08-12,35.573334,35.613335,34.946667,35.073334,17605200
2019-08-13,35.083332,36.036667,34.950001,35.803333,20025900
2019-08-14,35.160000,36.020000,35.046665,35.400002,27938400
2019-08-15,37.509998,37.880001,36.720001,37.563332,59438700
2019-08-16,38.026669,38.310001,37.353333,37.663334,32895600
2019-08-19,38.116669,38.259998,37.866669,37.936668,21534300
2019-08-20,37.953335,38.013332,37.336666,37.349998,18336900
2019-08-21,37.993332,38.023335,37.293331,37.340000,24469200
2019-08-22,37.400002,37.596668,37.116669,37.303333,17986200
2019-08-23,37.206669,37.303333,36.709999,36.943333,18710100
2019-08-26,37.186668,37.423332,37.073334,37.330002,17807100
2019-08-27,37.473331,37.603333,37.169998,37.473331,17201100
2019-08-28,37.426666,37.693333,37.226665,37.573334,16113000
2019-08-29,38.066666,38.196667,37.770000,38.026669,15811500
2019-08-30,38.333332,38.459999,37.966667,38.086666,17115900
2019-09-03,37.893333,38.436668,37.830002,38.213333,17828100
2019-09-04,38.563332,38.653332,38.273335,38.636665,17348700
2019-09-05,39.223331,39.320000,38.423332,38.480000,17479200
2019-09-06,38.480000,38.583332,38.206669,38.243332,13039200
2019-09-09,38.166668,38.869999,38.133331,38.776669,17921100
2019-09-10,38.663334,38.986668,38.493332,38.683334,14572200
2019-09-11,38.666668,38.900002,38.406666,38.673332,15852300
2019-09-12,38.883331,39.023335,38.633331,38.973331,13422900
2019-09-13,39.053333,39.396667,38.983334,39.143333,16915800
2019-09-16,38.846668,39.056667,38.459999,38.523335,18270900
2019-09-17,38.439999,38.896667,38.416668,38.836666,13813500
2019-09-18,38.970001,39.076668,38.726665,39.053333,11868000
2019-09-19,39.133331,39.270000,38.923332,39.036667,10141800
2019-09-20,39.116669,39.213333,38.933334,38.993332,33997200
2019-09-23,38.869999,39.470001,38.853333,39.206669,15487500
2019-09-24,39.416668,39.953335,39.336666,39.466667,21819300
2019-09-25,39.490002,39.573334,39.270000,39.490002,13840800
2019-09-26,39.599998,39.849998,39.396667,39.433334,11960700
2019-09-27,39.736668,39.743332,39.250000,39.483334,10304100
2019-09-30,39.556667,39.813332,39.520000,39.560001,10204200
2019-10-01,39.616669,39.703335,39.240002,39.283333,11187900
2019-10-02,39.133331,39.183334,38.536667,38.706669,17833500
2019-10-03,38.626667,38.933334,38.193333,38.770000,15619500
2019-10-04,38.799999,39.433334,38.730000,39.386665,13881000
2019-10-07,39.366669,39.433334,38.959999,39.076668,14085000
2019-10-08,38.936668,39.556667,38.886665,39.193333,15375300
2019-10-09,39.393333,39.766666,39.340000,39.643333,11710200
2019-10-10,39.633331,39.959999,39.533333,39.869999,13024500
2019-10-11,39.973331,40.236668,39.573334,40.080002,18383700
2019-10-14,39.950001,40.153332,39.700001,39.723331,13719900
2019-10-15,39.776669,39.996666,39.623333,39.843334,13550100
2019-10-16,39.770000,40.036667,39.700001,39.806667,11344800
2019-10-17,39.889999,40.083332,39.786667,39.946667,11732700
2019-10-18,40.150002,40.200001,39.709999,39.713333,16776900
2019-10-21,39.766666,39.943333,39.606667,39.913334,10230300
2019-10-22,39.916668,40.056667,39.796665,39.860001,7634100
2019-10-23,39.723331,39.950001,39.563332,39.783333,8520000
2019-10-24,39.716667,39.856667,39.503334,39.700001,8700900
2019-10-25,39.666668,39.776669,39.400002,39.680000,7692900
2019-10-28,39.750000,39.900002,39.509998,39.740002,10213800
2019-10-29,39.500000,39.576668,39.026669,39.049999,14373300
2019-10-30,39.060001,39.456669,39.016666,39.366669,8988600
2019-10-31,39.310001,39.426666,38.943333,39.086666,14643900
2019-11-01,39.306667,39.323334,39.076668,39.206669,11287800
2019-11-04,39.466667,39.703335,39.056667,39.189999,13938000
2019-11-05,39.226665,39.713333,39.026669,39.619999,12651300
2019-11-06,39.610001,39.873333,39.570000,39.833332,10843200
2019-11-07,40.000000,40.306667,39.846668,40.076668,13324200
2019-11-08,40.103333,40.293331,39.646667,39.813332,11498100
2019-11-11,39.566666,39.876667,39.426666,39.680000,13317000
2019-11-12,39.866669,40.000000,39.603333,39.706669,15189300
2019-11-13,39.720001,40.453335,39.553333,40.326668,23135400
2019-11-14,41.533333,41.793331,39.836666,40.216667,67512600
2019-11-15,40.226665,40.333332,39.459999,39.623333,30413100
2019-11-18,39.483334,40.290001,39.413334,40.083332,19644000
2019-11-19,40.036667,40.119999,39.903332,39.963333,11146200
2019-11-20,40.070000,40.160000,39.466667,39.709999,15227700
2019-11-21,39.610001,40.000000,39.556667,39.953335,12908400
2019-11-22,40.049999,40.099998,39.756668,39.786667,11529300
2019-11-25,40.000000,40.006668,39.299999,39.639999,17644500
2019-11-26,39.653332,39.766666,39.483334,39.730000,18877500
2019-11-27,39.796665,39.933334,39.576668,39.586666,10302300
2019-11-29,39.713333,39.990002,39.666668,39.696667,9471900
2019-12-02,39.716667,39.793331,39.279999,39.759998,17012700
2019-12-03,39.466667,39.653332,39.256668,39.556667,19784400
2019-12-04,39.706669,39.733334,39.433334,39.563332,16669800
2019-12-05,39.453335,39.593334,39.139999,39.553333,13058400
2019-12-06,39.693333,39.933334,39.639999,39.926666,13022400
2019-12-09,39.856667,39.953335,39.726665,39.786667,14448000
2019-12-10,39.783333,39.853333,39.673332,39.713333,12846900
2019-12-11,39.799999,39.883331,39.509998,39.666668,10519200
2019-12-12,39.666668,40.036667,39.560001,39.919998,12447000
2019-12-13,39.720001,40.216667,39.673332,40.096668,16098900
2019-12-16,40.139999,40.450001,40.139999,40.180000,16052100
2019-12-17,40.316666,40.566666,40.233334,40.426666,13727400
2019-12-18,40.503334,40.560001,39.946667,39.953335,15309000
2019-12-19,39.980000,40.169998,39.926666,40.026669,13392300
2019-12-20,40.493332,40.706669,40.006668,40.096668,23863200
2019-12-23,40.066666,40.230000,39.669998,39.676666,13457400
2019-12-24,39.709999,39.866669,39.669998,39.836666,6682200
2019-12-26,39.869999,39.950001,39.650002,39.840000,12671400
2019-12-27,39.980000,39.980000,39.750000,39.863335,10632000
2019-12-30,39.933334,39.936668,39.709999,39.799999,8837400
2019-12-31,39.833332,39.933334,39.396667,39.613335,14736000
2020-01-02,39.619999,39.963333,39.566666,39.646667,20294700
2020-01-03,39.423332,39.596668,39.196667,39.296665,16197600
2020-01-06,39.133331,39.363335,38.923332,39.216667,19336500
2020-01-07,39.086666,39.173332,38.733334,38.853333,20540700
2020-01-08,38.766666,38.910000,38.560001,38.720001,17627400
2020-01-09,38.716667,39.123333,38.693333,39.119999,16691100
2020-01-10,39.080002,39.113335,38.660000,38.793331,18164400
2020-01-13,38.793331,38.849998,38.456669,38.626667,18337800
2020-01-14,38.490002,38.736668,38.376667,38.726665,19757400
2020-01-15,38.209999,38.623333,38.173332,38.426666,22362600
2020-01-16,38.500000,38.643333,38.426666,38.633331,16108200
2020-01-17,38.683334,38.766666,38.213333,38.320000,30135000
2020-01-21,38.196667,38.563332,38.173332,38.529999,22061100
2020-01-22,38.406666,38.843334,38.393333,38.700001,14778300
2020-01-23,38.736668,38.770000,38.346668,38.603333,12915300
2020-01-24,38.666668,38.676666,38.049999,38.123333,13150200
2020-01-27,37.730000,38.743332,37.560001,38.619999,21055200
2020-01-28,38.660000,38.966667,38.650002,38.866669,15810600
2020-01-29,38.853333,39.040001,38.630001,38.630001,11326500
2020-01-30,38.536667,38.906666,38.443333,38.860001,13744500
2020-01-31,38.599998,38.753334,37.966667,38.163334,23327400
2020-02-03,38.299999,38.463333,38.033333,38.090000,13041300
2020-02-04,38.413334,38.746666,38.296665,38.423332,15696600
2020-02-05,38.533333,38.983334,38.283333,38.936668,17048700
2020-02-06,38.943333,39.076668,38.686668,38.770000,16058700
2020-02-07,38.703335,38.919998,38.586666,38.816666,11068800
2020-02-10,38.583332,38.993332,38.349998,38.416668,18434700
2020-02-11,38.476665,38.500000,38.146667,38.466667,17390400
2020-02-12,38.500000,38.806667,38.470001,38.616669,14206800
2020-02-13,38.616669,39.180000,38.526669,39.146667,15999600
2020-02-14,39.223331,39.523335,39.053333,39.296665,24391800
2020-02-18,39.490002,39.983334,39.119999,39.876667,34539600
2020-02-19,39.833332,39.980000,39.226665,39.226665,21563400
2020-02-20,39.070000,39.369999,38.953335,39.230000,15068700
2020-02-21,39.146667,39.583332,39.103333,39.526669,18726300
2020-02-24,39.153332,39.486668,38.650002,38.773335,19848000
2020-02-25,38.783333,39.023335,38.016666,38.130001,23292900
2020-02-26,38.233334,38.389999,37.883331,37.926666,20019900
2020-02-27,37.520000,38.023335,36.783333,36.799999,28476900
2020-02-28,35.896667,36.173332,34.790001,35.893333,52369200
2020-03-02,35.866669,38.799999,35.763332,38.626667,51222600
2020-03-03,38.693333,39.176666,37.446667,37.636665,33340800
2020-03-04,38.080002,38.946667,37.823334,38.923332,24625200
2020-03-05,38.133331,39.083332,37.970001,38.639999,25638300
2020-03-06,37.956669,39.303333,37.669998,39.076668,29411100
2020-03-09,37.939999,40.209999,37.576668,39.053333,59243400
2020-03-10,39.366669,40.226665,38.306667,39.930000,37797300
2020-03-11,39.169998,39.676666,37.599998,38.143333,31620000
2020-03-12,35.340000,37.163334,34.326668,34.683334,56323200
2020-03-13,36.080002,38.196667,34.626667,38.033333,42962100
2020-03-16,35.066666,37.110001,34.000000,35.586666,36753900
2020-03-17,37.590000,39.756668,36.820000,39.753334,52806000
2020-03-18,38.333332,42.693333,38.166668,40.860001,77355900
2020-03-19,41.486668,42.333332,39.209999,39.816666,57100500
2020-03-20,39.833332,40.930000,37.296665,37.990002,55423500
2020-03-23,38.056667,39.180000,37.403332,38.093334,39366000
2020-03-24,38.623333,39.123333,37.103333,38.343334,42705000
2020-03-25,37.656666,38.000000,36.016666,36.466667,53287500
2020-03-26,36.466667,36.956669,35.616669,36.606667,58250700
2020-03-27,36.703335,37.426666,36.200001,36.526669,36160500
2020-03-30,37.286667,38.599998,36.980000,38.396667,29212500
2020-03-31,38.103333,38.730000,37.546665,37.873333,26258400
2020-04-01,37.383331,38.509998,37.266666,38.046665,28269600
2020-04-02,37.726665,39.703335,37.446667,39.549999,29515500
2020-04-03,39.070000,39.970001,39.009998,39.826668,28625100
2020-04-06,39.686668,42.130001,39.646667,42.023335,47768700
2020-04-07,41.326668,42.163334,40.546665,40.663334,41369700
2020-04-08,41.230000,41.270000,40.196667,40.613335,27876600
2020-04-09,39.406666,40.956669,39.220001,40.599998,32828700
2020-04-13,40.423332,41.889999,40.389999,41.766666,24194100
2020-04-14,42.366669,43.263332,42.013332,43.000000,34098900
2020-04-15,43.000000,43.293331,42.373333,42.919998,22435200
2020-04-16,43.000000,44.306667,42.750000,44.110001,31882200
2020-04-17,43.826668,44.323334,43.243332,44.040001,30915300
2020-04-20,44.130001,44.459999,43.253334,43.283333,24401700
2020-04-21,43.356667,43.676666,42.720001,43.070000,27900600
2020-04-22,43.333332,44.126667,42.966667,43.863335,19448100
2020-04-23,43.283333,43.696667,42.576668,42.843334,28839900
2020-04-24,43.116669,43.296665,42.853333,43.146667,17343600
2020-04-27,43.333332,43.436668,42.723331,42.766666,17923800
2020-04-28,42.759998,43.413334,42.566666,42.666668,20732100
2020-04-29,41.856667,41.919998,40.849998,41.200001,44612100
2020-04-30,41.026669,41.146667,40.346668,40.516666,40497900
2020-05-01,40.493332,41.230000,40.259998,40.973331,31143900
2020-05-04,41.279999,41.466667,40.570000,41.233334,17807700
2020-05-05,41.266666,41.753334,41.086666,41.576668,19337400
2020-05-06,41.736668,41.830002,40.950001,41.099998,17309100
2020-05-07,41.153332,41.326668,40.500000,40.630001,27345600
2020-05-08,40.916668,41.003334,40.540001,40.980000,20830800
2020-05-11,41.013332,41.436668,41.003334,41.223331,25341900
2020-05-12,41.493332,41.886665,41.259998,41.259998,19100100
2020-05-13,41.166668,42.080002,41.029999,41.236668,29175300
2020-05-14,41.616669,41.709999,40.433334,41.139999,22233000
2020-05-15,41.156666,41.980000,41.029999,41.980000,31770000
2020-05-18,42.500000,42.853333,42.033333,42.553333,38633700
2020-05-19,43.916668,43.996666,41.603333,41.650002,74746200
2020-05-20,42.163334,42.196667,41.543331,41.816666,32246400
2020-05-21,41.630001,42.046665,41.416668,41.663334,22448100
2020-05-22,41.700001,41.783333,41.256668,41.443333,22359600
2020-05-26,41.446667,41.836666,41.209999,41.286667,23730600
2020-05-27,41.323334,41.496666,40.343334,40.826668,31073700
2020-05-28,41.240002,41.650002,41.053333,41.230000,24424800
2020-05-29,41.413334,41.570000,40.643333,41.353333,29311200
2020-06-01,41.146667,41.470001,40.786667,41.320000,20550300
2020-06-02,41.196667,41.383331,40.936668,41.313332,19187700
2020-06-03,41.299999,41.330002,40.886665,41.156666,20262900
2020-06-04,40.933334,41.296665,40.606667,40.703335,24015000
2020-06-05,40.856667,40.893333,39.970001,40.520000,39337200
2020-06-08,39.860001,40.413334,39.820000,40.413334,28344300
2020-06-09,40.533333,40.666668,40.186668,40.450001,20746200
2020-06-10,40.520000,40.833332,40.376667,40.386665,28141500
2020-06-11,40.330002,40.860001,39.826668,40.029999,34162800
2020-06-12,40.169998,40.250000,39.020000,39.246666,32359200
2020-06-15,39.466667,39.560001,39.003334,39.360001,32703300
2020-06-16,39.933334,40.076668,39.513332,39.883331,25167600
2020-06-17,39.953335,40.043331,39.466667,39.676666,20166900
2020-06-18,39.513332,39.686668,39.220001,39.330002,20070000
2020-06-19,39.630001,40.099998,39.250000,39.950001,40078800
2020-06-22,40.323334,40.696667,40.133331,40.560001,27338400
2020-06-23,40.916668,40.950001,40.320000,40.356667,19727700
2020-06-24,40.246666,40.373333,39.860001,40.099998,20614800
2020-06-25,39.919998,40.053333,39.459999,39.903332,20569800
2020-06-26,39.866669,40.279999,39.340000,39.439999,26991600
2020-06-29,39.500000,39.893333,39.406666,39.686668,16511400
2020-06-30,39.740002,40.043331,39.513332,39.926666,20509200
2020-07-01,39.816666,39.973331,39.553333,39.896667,19733700
2020-07-02,40.029999,40.293331,39.619999,39.736668,17695800
2020-07-06,39.933334,39.956669,39.406666,39.630001,21695100
2020-07-07,39.483334,42.516666,39.406666,42.316666,93458100
2020-07-08,42.666668,42.709999,41.466667,41.480000,52217100
2020-07-09,41.869999,42.726665,41.650002,42.583332,42771600
2020-07-10,42.913334,43.790001,42.419998,43.560001,44236800
2020-07-13,43.776669,44.543331,42.963333,43.173332,42338400
2020-07-14,43.093334,44.166668,43.009998,44.003334,26455800
2020-07-15,44.090000,44.709999,43.599998,44.000000,31731300
2020-07-16,44.016666,44.243332,43.746666,44.066666,17676600
2020-07-17,44.456669,44.456669,43.823334,43.913334,18189600
2020-07-20,43.986668,44.246666,43.713333,43.823334,18342600
2020-07-21,43.853333,44.663334,43.816666,44.110001,21712500
2020-07-22,44.189999,44.343334,43.730000,44.220001,16164600
2020-07-23,44.333332,44.383331,43.770000,43.880001,16796400
2020-07-24,43.650002,44.133331,43.503334,43.746666,13037400
2020-07-27,43.619999,43.993332,43.619999,43.736668,14045700
2020-07-28,43.833332,44.126667,43.639999,43.919998,14414100
2020-07-29,43.853333,43.953335,43.283333,43.563332,14223300
2020-07-30,43.139999,43.473331,42.906666,43.373333,13788300
2020-07-31,43.216667,43.363335,42.540001,43.133331,21631500
2020-08-03,43.303333,43.373333,42.756668,43.099998,14971500
2020-08-04,43.216667,43.903332,42.980000,43.880001,18219600
2020-08-05,43.483334,43.583332,42.943333,43.270000,25483500
2020-08-06,43.043331,43.410000,43.009998,43.116669,14496300
2020-08-07,43.193333,43.486668,43.036667,43.323334,16558500
2020-08-10,43.413334,44.113335,43.216667,43.959999,17683200
2020-08-11,44.196667,44.290001,43.243332,43.400002,25360200
2020-08-12,43.490002,44.076668,43.026669,43.963333,19094400
2020-08-13,43.736668,43.986668,43.576668,43.950001,19867200
2020-08-14,44.113335,44.323334,43.876667,44.200001,20106300
2020-08-17,44.783333,45.376667,44.616669,45.200001,39465000
2020-08-18,45.389999,45.876667,44.389999,44.903332,80232600
2020-08-19,44.736668,44.886665,43.950001,44.136665,38155200
2020-08-20,43.736668,44.023335,43.349998,43.523335,26810700
2020-08-21,43.516666,44.223331,43.366669,43.876667,24864000
2020-08-24,44.083332,44.160000,43.443333,43.776669,19813800
2020-08-25,43.599998,43.746666,43.223331,43.543331,21722400
2020-08-26,43.403332,43.626667,43.233334,43.566666,18814800
2020-08-27,43.693333,46.450001,43.633331,45.543331,119018700
2020-08-28,47.000000,47.023335,45.946667,46.766666,64050900
2020-08-31,45.826668,46.296665,45.176666,46.283333,45236400
2020-09-01,47.066666,49.863335,46.683334,49.196667,106798200
2020-09-02,50.416668,50.443333,48.536667,49.226665,51666000
2020-09-03,48.900002,49.866669,47.270000,48.180000,48015000
2020-09-04,48.006668,48.346668,46.700001,47.610001,33982200
2020-09-08,47.136665,47.299999,46.086666,46.150002,33966900
2020-09-09,46.696667,47.536667,46.483334,46.630001,33669000
2020-09-10,46.686668,46.846668,45.529999,45.603333,33709200
2020-09-11,45.683334,46.146667,45.183334,45.566666,28879800
2020-09-14,45.380001,47.033333,45.293331,45.773335,45733800
2020-09-15,46.076668,46.360001,45.560001,45.786667,30427800
2020-09-16,46.136665,46.226665,45.349998,45.419998,27860400
2020-09-17,45.143333,45.856667,45.006668,45.563332,37245000
2020-09-18,45.480000,45.843334,44.916668,45.096668,54709200
2020-09-21,45.500000,45.746666,45.096668,45.689999,47275500
2020-09-22,45.689999,46.330002,45.523335,46.103333,33102000
2020-09-23,46.333332,46.413334,45.273335,45.330002,23133300
2020-09-24,45.243332,45.930000,45.023335,45.566666,29453100
2020-09-25,45.506668,45.846668,45.320000,45.756668,22618800
2020-09-28,45.720001,46.016666,45.573334,45.750000,21197100
2020-09-29,45.750000,46.046665,45.463333,45.713333,27702900
2020-09-30,45.796665,47.246666,45.733334,46.636665,34826400
2020-10-01,46.933334,48.126667,46.753334,47.693333,43290900
2020-10-02,47.446667,47.700001,46.709999,46.833332,24585000
2020-10-05,47.096668,47.396667,47.023335,47.266666,14259000
2020-10-06,47.290001,47.646667,46.750000,46.876667,21475500
2020-10-07,47.086666,47.183334,46.750000,46.963333,16949100
2020-10-08,47.169998,47.363335,47.040001,47.119999,14676900
2020-10-09,47.220001,47.779999,47.186668,47.593334,14494800
2020-10-12,47.673332,48.463333,47.673332,48.083332,18402300
2020-10-13,48.226665,48.866669,48.119999,48.743332,23800200
2020-10-14,48.799999,48.843334,47.919998,47.980000,19710900
2020-10-15,47.696667,48.320000,47.613335,48.176666,13692600
2020-10-16,48.466667,48.716667,48.156666,48.236668,16935000
2020-10-19,48.366669,48.456669,47.583332,47.650002,14643300
2020-10-20,48.036667,48.509998,47.873333,47.966667,14523000
2020-10-21,47.946667,48.576668,47.946667,48.133331,13114200
2020-10-22,48.063332,48.186668,47.563332,47.849998,13344000
2020-10-23,47.990002,48.046665,47.616669,47.950001,10540500
2020-10-26,47.613335,47.706669,46.980000,47.386665,16111800
2020-10-27,47.349998,47.900002,47.323334,47.623333,11831100
2020-10-28,46.986668,47.376667,46.626667,46.680000,16849200
2020-10-29,46.666668,47.036667,46.233334,46.639999,15153900
2020-10-30,46.393333,46.696667,45.790001,46.250000,18601800
2020-11-02,46.863335,46.936668,46.343334,46.799999,16575600
2020-11-03,47.216667,48.053333,47.189999,47.593334,15413100
2020-11-04,47.189999,48.130001,47.113335,47.320000,17927400
2020-11-05,48.000000,48.076668,47.646667,47.823334,14202600
2020-11-06,48.119999,48.740002,47.849998,48.590000,16198500
2020-11-09,49.333332,49.400002,47.826668,47.846668,28198500
2020-11-10,47.916668,48.813332,47.843334,48.520000,18199200
2020-11-11,48.973331,49.653332,48.799999,49.326668,18805800
2020-11-12,49.493332,49.570000,49.033333,49.410000,12564300
2020-11-13,49.646667,50.313332,49.173332,50.180000,19738200
2020-11-16,50.176666,51.133331,49.759998,50.813332,34560300
2020-11-17,50.166668,51.080002,49.726665,49.790001,42711600
2020-11-18,49.953335,50.556667,49.683334,49.696667,24936900
2020-11-19,49.820000,50.816666,49.773335,50.706669,18590700
2020-11-20,50.389999,50.919998,49.936668,50.080002,21937200
2020-11-23,50.123333,50.466667,49.790001,50.310001,18557100
2020-11-24,50.580002,50.660000,50.090000,50.453335,17155200
2020-11-25,50.416668,50.796665,50.403332,50.610001,13833300
2020-11-27,50.716667,50.906666,50.366669,50.533333,10999500
2020-11-30,50.533333,50.983334,50.033333,50.930000,32695500
2020-12-01,51.200001,51.220001,50.553333,50.880001,22935300
2020-12-02,50.666668,50.873333,49.843334,50.173332,23547000
2020-12-03,50.093334,50.093334,49.463333,49.766666,25725900
2020-12-04,49.836666,49.836666,49.193333,49.636665,20889300
2020-12-07,49.486668,49.663334,49.053333,49.369999,18479100
2020-12-08,49.119999,49.950001,49.060001,49.816666,20716500
2020-12-09,50.000000,50.000000,49.296665,49.423332,20139600
2020-12-10,49.250000,49.383331,48.856667,49.013332,20652300
2020-12-11,48.973331,49.169998,48.646667,49.000000,16860900
2020-12-14,49.233334,49.240002,48.466667,48.549999,25088100
2020-12-15,48.506668,48.786667,48.286667,48.526669,31871400
2020-12-16,48.746666,48.963333,48.360001,48.476665,25650900
2020-12-17,48.686668,48.813332,48.383331,48.700001,30679500
2020-12-18,48.873333,49.060001,48.386665,48.650002,41384100
2020-12-21,48.500000,48.889999,48.353333,48.656666,25553100
2020-12-22,48.383331,48.743332,47.713333,48.066666,37599000
2020-12-23,47.846668,48.073334,47.433334,47.740002,20430600
2020-12-24,47.846668,48.130001,47.726665,47.833332,9054600
2020-12-28,48.013332,48.433334,47.776669,48.406666,19344900
2020-12-29,48.546665,48.616669,47.863335,48.099998,17938200
2020-12-30,48.293331,48.383331,47.980000,48.060001,18751200
2020-12-31,48.066666,48.090000,47.616669,48.049999,17814000
2021-01-04,48.099998,48.963333,48.093334,48.843334,32182200
2021-01-05,48.866669,49.023335,48.163334,48.583332,26498100
2021-01-06,48.363335,49.366669,48.336666,48.886665,21918900
2021-01-07,49.206669,49.253334,48.680000,48.883331,20538000
2021-01-08,48.959999,49.000000,48.603333,48.876667,24478200
2021-01-11,48.666668,49.330002,48.666668,49.096668,26264400
2021-01-12,49.666668,49.976665,49.439999,49.656666,23373300
2021-01-13,49.583332,49.689999,49.143333,49.150002,16069500
2021-01-14,49.273335,49.333332,48.680000,48.990002,23017200
2021-01-15,48.380001,48.633331,47.889999,48.213333,35920500
2021-01-19,48.213333,48.356667,47.556667,47.796665,24123600
2021-01-20,47.863335,48.553333,47.630001,48.503334,23775600
2021-01-21,48.453335,48.576668,48.070000,48.283333,14325900
2021-01-22,48.533333,49.113335,48.373333,48.776669,19219500
2021-01-25,48.453335,48.750000,48.090000,48.733334,19031100
2021-01-26,48.543331,49.270000,48.490002,49.169998,15031500
2021-01-27,48.986668,49.286667,47.849998,47.946667,29910300
2021-01-28,48.153332,48.753334,47.876667,47.916668,22301700
2021-01-29,47.726665,47.916668,46.783333,46.830002,32509200
2021-02-01,46.970001,47.163334,46.396667,46.423332,25945200
2021-02-02,46.586666,47.383331,46.480000,46.923332,27002400
2021-02-03,46.886665,47.349998,46.876667,47.066666,14966700
2021-02-04,47.263332,47.726665,47.086666,47.509998,17346300
2021-02-05,47.820000,48.283333,47.509998,48.119999,20451600
2021-02-08,48.270000,48.526669,48.153332,48.343334,15825300
2021-02-09,48.193333,48.773335,48.193333,48.610001,15906900
2021-02-10,48.610001,48.633331,47.846668,48.043331,18576900
2021-02-11,48.046665,48.316666,47.903332,48.006668,12791400
2021-02-12,48.053333,48.203335,47.889999,48.156666,13423500
2021-02-16,48.646667,48.796665,48.310001,48.553333,27891000
2021-02-17,48.216667,49.166668,48.166668,49.066666,25571100
2021-02-18,46.333332,46.900002,45.833332,45.886665,96927300
2021-02-19,45.933334,46.473331,45.889999,46.113335,36606000
2021-02-22,45.913334,46.113335,45.416668,45.896667,32106600
2021-02-23,45.703335,45.796665,45.020000,45.156666,31300200
2021-02-24,45.290001,45.386665,44.349998,44.403332,46565700
2021-02-25,44.366669,44.669998,43.826668,43.983334,33324600
2021-02-26,43.826668,43.936668,43.286667,43.306667,42470700
2021-03-01,43.860001,44.189999,43.709999,43.790001,34634400
2021-03-02,43.836666,44.250000,43.336666,43.369999,29230800
2021-03-03,43.166668,43.310001,42.516666,42.529999,41837400
2021-03-04,42.619999,43.193333,42.093334,42.509998,45348000
2021-03-05,42.276669,43.250000,42.250000,43.040001,34073700
2021-03-08,43.110001,43.279999,42.603333,42.626667,40988400
2021-03-09,42.933334,43.293331,42.773335,42.963333,31988700
2021-03-10,42.953335,44.349998,42.823334,44.060001,44929200
2021-03-11,44.453335,44.496666,43.843334,44.043331,35489700
2021-03-12,44.173332,44.840000,44.026669,44.706669,28437600
2021-03-15,44.913334,44.916668,44.273335,44.476665,25071900
2021-03-16,44.273335,44.759998,44.273335,44.463333,19881000
2021-03-17,44.166668,44.380001,43.993332,44.093334,24156300
2021-03-18,43.720001,43.983334,43.310001,43.336666,29815500
2021-03-19,43.376667,44.166668,43.299999,43.913334,57703500
2021-03-22,43.666668,44.150002,43.663334,44.123333,24654000
2021-03-23,43.903332,44.766666,43.876667,44.646667,29154900
2021-03-24,44.810001,44.810001,44.349998,44.369999,23547300
2021-03-25,44.419998,44.843334,44.290001,44.669998,28125900
2021-03-26,44.666668,45.066666,44.473331,45.043331,28653600
2021-03-29,45.000000,45.669998,44.866669,45.556667,30146400
2021-03-30,45.443333,45.863335,45.156666,45.246666,27230100
2021-03-31,45.183334,45.619999,44.986668,45.276669,24546000
2021-04-01,45.313332,45.630001,45.110001,45.206669,25595100
2021-04-05,45.573334,46.720001,45.400002,46.476665,40043100
2021-04-06,46.369999,46.983334,46.173332,46.700001,31044600
2021-04-07,46.766666,46.916668,46.549999,46.599998,20361600
2021-04-08,46.816666,47.040001,46.553333,46.570000,19095600
2021-04-09,46.543331,46.696667,46.236668,46.593334,20676600
2021-04-12,46.689999,46.793331,46.446667,46.599998,18723000
2021-04-13,46.599998,46.666668,46.290001,46.456669,17397900
2021-04-14,46.373333,46.486668,46.139999,46.439999,21924600
2021-04-15,46.466667,46.823334,46.400002,46.720001,21710400
2021-04-16,46.963333,46.986668,46.570000,46.869999,26488500
2021-04-19,46.763332,46.856667,46.536667,46.570000,19281000
2021-04-20,46.473331,47.256668,46.273335,46.930000,24452100
2021-04-21,46.923332,47.233334,46.843334,47.066666,17335200
2021-04-22,47.026669,47.150002,46.473331,46.556667,19705200
2021-04-23,46.366669,46.779999,46.343334,46.633331,22971000
2021-04-26,46.636665,46.666668,45.880001,45.970001,22846200
2021-04-27,46.000000,46.316666,45.849998,46.126667,16151400
