Date,Open,High,Low,Close,Volume
2018-02-01,56.459923,57.576336,56.364506,57.118320,14009664
2018-02-02,56.688931,57.223282,55.610687,55.877865,12852777
2018-02-05,55.601147,56.250000,53.263359,53.816795,20546774
2018-02-06,52.614506,54.169846,51.841602,52.919846,32494498
2018-02-07,52.643131,54.112595,52.566795,53.320610,14349740
2018-02-08,53.473282,53.874046,52.204197,52.223282,21871760
2018-02-09,52.624046,52.872135,50.916031,52.356869,19472364
2018-02-12,52.814884,53.330154,52.442749,52.891220,13259506
2018-02-13,52.700382,52.833969,52.261452,52.385494,17857291
2018-02-14,51.822517,52.576336,51.736641,52.385494,11996142
2018-02-15,52.891220,53.425571,52.318703,53.425571,10584695
2018-02-16,53.406490,54.379772,53.358780,53.711830,12294402
2018-02-20,53.549618,53.568703,52.433205,52.461830,14113416
2018-02-21,52.509541,52.900764,52.051525,52.051525,11244935
2018-02-22,52.099236,52.547710,51.927483,52.070610,11334958
2018-02-23,52.309158,52.480915,52.070610,52.356869,9499177
2018-02-26,52.480915,53.616413,52.480915,53.492367,12725026
2018-02-27,53.349236,53.396946,52.194656,52.213741,9734453
2018-02-28,52.538170,52.643131,51.727100,51.736641,11807606
2018-03-01,51.774811,52.299618,50.973282,51.240459,13648523
2018-03-02,51.030533,51.937023,50.687023,51.870228,9355706
2018-03-05,51.755726,52.204197,51.603054,51.908398,13743577
2018-03-06,51.994274,52.204197,51.354961,51.812977,9716951
2018-03-07,51.374046,52.080154,51.288170,51.975189,12817564
2018-03-08,52.022900,52.309158,51.870228,52.251907,7705001
2018-03-09,52.509541,52.662212,52.194656,52.614506,9240006
2018-03-12,53.177483,53.559158,52.709923,52.824429,11269039
2018-03-13,53.187023,53.196564,52.480915,52.833969,12272080
2018-03-14,52.738548,52.891220,51.822517,52.290077,11692222
2018-03-15,52.433205,53.177483,52.375954,52.719467,10560277
2018-03-16,52.662212,53.291985,52.557251,53.120228,22010620
2018-03-19,53.110687,53.129772,51.755726,52.127865,12391762
2018-03-20,52.242367,52.423664,51.870228,52.137405,8153440
2018-03-21,52.251907,52.748093,51.927483,52.185116,10489746
2018-03-22,51.755726,52.461830,51.555344,51.641220,13387990
2018-03-23,51.832062,52.204197,50.896946,50.963741,12408634
2018-03-26,51.574429,51.679390,50.543892,51.564884,10448770
2018-03-27,51.517178,52.061069,51.020992,51.288170,16956535
2018-03-28,51.574429,52.805344,51.545803,52.566795,13302788
2018-03-29,52.824429,52.872135,51.975189,51.975189,10218524
2018-04-02,51.908398,52.146946,50.534351,50.830154,14041104
2018-04-03,50.896946,51.669846,50.410305,51.612595,9688341
2018-04-04,51.020992,52.185116,50.954197,52.041985,9330030
2018-04-05,52.538170,52.843510,51.946564,52.032444,13074638
2018-04-06,51.793892,52.080154,50.477100,50.916031,13100838
2018-04-09,52.480915,54.790077,52.061069,53.587788,24352376
2018-04-10,54.083969,54.188931,53.473282,53.902672,13481891
2018-04-11,53.492367,53.950382,53.330154,53.625954,9445834
2018-04-12,54.007633,54.570610,53.568703,54.141220,12511967
2018-04-13,54.465649,54.704197,54.045803,54.551525,10536278
2018-04-16,55.124046,56.536259,54.551525,55.963741,23627998
2018-04-17,57.099236,57.213741,56.259541,56.555344,16070451
2018-04-18,56.688931,56.889313,55.906490,56.221375,11779730
2018-04-19,56.221375,56.603054,55.744274,55.954197,11041204
2018-04-20,56.164124,56.555344,55.973282,56.135494,10109951
2018-04-23,57.299618,57.843510,56.708015,57.490459,20767587
2018-04-24,57.643131,58.206108,57.032444,57.337788,13974975
2018-04-25,57.156490,57.175571,56.230915,56.898853,14057034
2018-04-26,57.080154,57.337788,56.402672,56.688931,14148105
2018-04-27,56.622135,56.917938,56.593510,56.746181,8034073
2018-04-30,56.917938,57.232822,56.173664,56.173664,13730267
2018-05-01,56.297710,56.526718,54.274811,55.324429,13756782
2018-05-02,55.038170,55.343510,54.408398,54.675571,10921837
2018-05-03,54.522900,55.152672,53.788170,54.895039,11864932
2018-05-04,54.503819,55.257633,54.227100,55.104961,9149983
2018-05-07,55.124046,55.438931,54.465649,54.751907,10513955
2018-05-08,54.742367,54.790077,53.683205,54.160305,10749546
2018-05-09,54.360687,55.734734,54.227100,55.295803,8684042
2018-05-10,55.467556,56.040077,55.276718,55.400764,8624097
2018-05-11,55.496181,57.223282,55.467556,56.956108,13344498
2018-05-14,57.032444,57.328243,56.708015,56.946564,9942062
2018-05-15,56.717556,57.061069,56.202290,56.488548,7148932
2018-05-16,56.603054,57.261452,56.402672,57.013359,8941222
2018-05-17,56.812977,57.041985,56.183205,56.364506,8222398
2018-05-18,56.259541,56.736641,54.856869,56.431297,10151242
2018-05-21,56.469467,56.603054,55.715649,55.887405,8882219
2018-05-22,56.087788,56.431297,55.725189,55.772900,9357068
2018-05-23,55.772900,56.765266,55.753819,56.459923,10375619
2018-05-24,56.536259,56.688931,56.116413,56.421757,7261382
2018-05-25,56.431297,56.736641,56.145039,56.383587,6985339
2018-05-29,55.896946,56.192749,55.372135,55.725189,9228269
2018-05-30,55.963741,57.061069,55.839695,56.984734,11572016
2018-05-31,56.898853,57.137405,56.593510,56.803436,12786019
2018-06-01,57.146946,58.024811,56.889313,57.786259,11556925
2018-06-04,58.730915,59.666031,58.377865,59.179390,20410534
2018-06-05,59.160305,59.475189,58.263359,58.578243,13098218
2018-06-06,58.692749,59.103054,58.416031,59.093510,7912190
2018-06-07,59.160305,59.198475,58.692749,59.150764,7910933
2018-06-08,59.169846,59.780533,59.131680,59.713741,10142754
2018-06-11,59.895039,59.980915,59.236641,59.475189,7542666
2018-06-12,59.513359,59.742367,59.169846,59.580154,8308230
2018-06-13,59.704197,60.076336,59.494274,59.723282,9873732
2018-06-14,59.227100,59.522900,58.416031,58.740459,12528211
2018-06-15,58.769085,59.255726,58.416031,59.188931,17246517
2018-06-18,58.540077,58.549618,57.814884,58.196564,9990270
2018-06-19,57.872135,58.501907,57.853054,58.234734,10501589
2018-06-20,58.263359,58.664124,58.005726,58.473282,12757094
2018-06-21,58.463741,58.463741,58.024811,58.377865,9336527
2018-06-22,58.473282,59.083969,58.416031,58.654579,12885998
2018-06-25,58.597328,58.797710,57.862595,58.282444,11057238
2018-06-26,58.043892,58.225189,57.833969,57.938931,12571913
2018-06-27,57.919846,58.282444,57.061069,57.137405,10948770
2018-06-28,57.356869,57.967556,57.242367,57.538170,10691591
2018-06-29,57.757633,58.654579,57.585876,57.919846,14956951
2018-07-02,57.776718,57.786259,57.175571,57.690842,9546337
2018-07-03,57.958015,58.492367,57.776718,57.929390,5106590
2018-07-05,58.587788,59.122135,58.291985,58.816795,9517098
2018-07-06,58.969467,59.646946,58.959923,59.351147,8543191
2018-07-09,59.599236,59.818703,59.160305,59.179390,8724600
2018-07-10,59.532444,59.761452,59.265266,59.446564,11266524
2018-07-11,59.293892,59.351147,58.769085,59.064884,6055344
2018-07-12,59.580154,59.961830,59.293892,59.790077,8424453
2018-07-13,59.417938,60.152672,59.398853,60.009541,7705106
2018-07-16,60.047710,60.066795,59.475189,59.723282,4729938
2018-07-17,59.666031,59.933205,59.599236,59.666031,5292086
2018-07-18,59.732822,60.095421,59.513359,60.057251,6645578
2018-07-19,59.866413,60.057251,59.398853,59.646946,7631641
2018-07-20,59.217556,59.675571,59.169846,59.656490,7204686
2018-07-23,59.704197,59.904579,59.646946,59.818703,7266413
2018-07-24,60.019085,60.534351,59.942749,60.515266,9931058
2018-07-25,60.524811,61.612595,60.458015,61.536259,11023598
2018-07-26,61.650764,62.213741,61.059158,61.078243,11677235
2018-07-27,59.589695,61.087788,59.522900,60.582062,8815357
2018-07-30,60.868320,61.927483,60.620228,61.841602,10129130
2018-07-31,61.927483,63.091602,61.908398,62.853054,16184683
2018-08-01,62.700382,63.110687,62.452290,62.490459,7949604
2018-08-02,62.309158,62.433205,61.898853,62.232822,7226379
2018-08-03,62.213741,62.996181,61.994274,62.910305,7333066
2018-08-06,63.062977,63.435116,62.681297,63.187023,8600202
2018-08-07,63.062977,63.921757,63.005726,63.530533,8471298
2018-08-08,63.463741,63.921757,63.120228,63.635494,6821746
2018-08-09,63.807251,63.807251,62.786259,62.977100,7495086
2018-08-10,62.881680,63.454197,62.671757,63.043892,7796806
2018-08-13,63.101147,63.826336,63.043892,63.664124,9973606
2018-08-14,63.559158,63.883587,63.225189,63.416031,6912608
2018-08-15,63.673664,64.475189,63.425571,64.284348,11413873
2018-08-16,64.503815,65.839699,64.284348,65.696564,19378358
2018-08-17,65.629768,66.068703,65.553436,65.896950,8223761
2018-08-20,65.839699,67.003815,65.772903,66.956108,10919426
2018-08-21,66.994278,67.032440,65.925575,66.001907,10285701
2018-08-22,66.011452,66.221375,65.696564,65.877861,6176178
2018-08-23,65.715652,66.020988,65.591606,65.811066,5806654
2018-08-24,65.839699,66.078247,65.620232,65.877861,5194098
2018-08-27,66.164124,66.250000,65.391220,65.830154,5327822
2018-08-28,65.696564,65.715652,65.248093,65.486641,6219251
2018-08-29,65.248093,65.744278,65.143127,65.658394,5753206
2018-08-30,65.515266,65.782440,65.219467,65.400764,4972341
2018-08-31,65.219467,65.601143,65.038170,65.448471,6018978
2018-09-04,65.238548,65.276718,64.818703,64.837784,6045178
2018-09-05,64.837784,65.543892,64.799622,65.477097,6664337
2018-09-06,65.811066,66.354965,65.667938,66.202293,10099995
2018-09-07,65.992363,66.583969,65.696564,66.479012,9971930
2018-09-10,66.793892,67.356873,66.345421,66.374046,7616759
2018-09-11,66.603050,66.603050,65.906487,65.916031,6094644
2018-09-12,66.221375,66.812981,65.954201,66.660301,6382320
2018-09-13,66.946564,67.690842,66.393127,67.585876,10750594
2018-09-14,67.500000,67.500000,66.469467,66.774811,7792928
2018-09-17,66.650764,67.232826,66.459923,67.194656,7018770
2018-09-18,67.185112,67.652672,66.698471,67.194656,7126819
2018-09-19,66.937019,67.337784,66.450378,66.774811,8325522
2018-09-20,67.127861,67.585876,66.841606,67.538170,6435454
2018-09-21,67.662216,68.301529,67.662216,67.843513,17850689
2018-09-24,67.671753,68.034348,67.395035,67.538170,6747862
2018-09-25,67.604965,68.110687,67.290077,67.414124,6770499
2018-09-26,67.681297,67.891220,66.965652,67.108780,7260963
2018-09-27,67.108780,67.919846,66.870232,67.480919,6315458
2018-09-28,67.480919,67.938934,67.414124,67.690842,7135622
2018-10-01,67.814888,68.597328,67.375954,68.253815,7994668
2018-10-02,68.673660,68.864502,67.833969,68.463737,10894589
2018-10-03,68.788170,69.103050,68.082062,68.101143,10037325
2018-10-04,67.862595,68.091606,67.232826,67.958015,10837054
2018-10-05,67.967560,68.406487,67.347328,67.776718,7790308
2018-10-08,67.681297,68.416031,67.643127,68.187019,9279830
2018-10-09,68.187019,69.332062,67.719467,69.026718,8249122
2018-10-10,69.160301,69.551529,67.166031,67.223282,13259191
2018-10-11,67.146950,67.299622,64.713737,65.238548,13491952
2018-10-12,65.553436,66.851143,65.286263,66.612595,10648938
2018-10-15,66.020988,66.994278,65.772903,66.278625,6896783
2018-10-16,66.650764,68.043892,66.555344,67.958015,10719992
2018-10-17,67.833969,68.645035,67.557251,68.530533,9793036
2018-10-18,68.845421,69.083969,68.148857,68.902672,12812848
2018-10-19,68.988548,69.332062,68.645035,69.036263,15210043
2018-10-22,69.627861,70.124046,68.559158,69.246185,12486186
2018-10-23,68.854965,69.103050,67.958015,68.797707,12116871
2018-10-24,68.530533,69.312981,67.013359,67.309158,15348170
2018-10-25,63.874046,67.337784,63.072517,66.755722,21553692
2018-10-26,66.574425,67.538170,65.725189,67.175575,17764229
2018-10-29,68.101143,69.685112,67.318703,68.177483,19743901
2018-10-30,68.406487,69.618324,68.225189,69.532440,19845976
2018-10-31,70.047707,71.078247,69.437019,70.238548,16624529
2018-11-01,70.419846,70.648857,69.341606,69.770988,14507988
2018-11-02,70.200378,70.324425,68.339699,68.959923,13517838
2018-11-05,68.664124,70.200378,66.908394,69.770988,12922364
2018-11-06,69.599236,70.419846,69.417938,69.952293,10737913
2018-11-07,70.706108,71.879768,70.458015,71.641220,19566684
2018-11-08,71.459923,72.223282,71.202293,72.022903,13634690
2018-11-09,72.385498,72.509544,71.374046,71.431297,15359802
2018-11-12,71.688934,71.822517,70.639313,71.269081,14679022
2018-11-13,71.774811,71.822517,70.620232,71.192749,16587430
2018-11-14,71.517174,71.526718,70.305344,70.696564,9936193
2018-11-15,70.133591,71.440842,69.780533,71.412216,12549171
2018-11-16,71.316795,72.757637,71.135498,72.576340,14384010
2018-11-19,72.729012,73.101143,72.127861,72.853050,17210675
2018-11-20,72.528625,72.862595,71.230919,71.354965,14240014
2018-11-21,71.488548,71.631676,70.782440,71.364502,9489116
2018-11-23,70.734734,71.851143,70.620232,71.250000,3690846
2018-11-26,71.555344,72.280533,71.364502,71.984734,11407061
2018-11-27,71.631676,73.015266,71.631676,72.843513,15325533
2018-11-28,73.282440,73.816795,72.776718,73.692749,12625675
2018-11-29,73.654579,74.885498,73.578247,74.341606,11429174
2018-11-30,74.274811,75.849236,74.160301,75.706108,22380669
2018-12-03,75.877861,75.935112,74.694656,75.591606,13183106
2018-12-04,75.667938,76.517174,74.522903,74.627861,15482942
2018-12-06,73.435112,74.780533,72.347328,74.780533,17329518
2018-12-07,74.637405,74.713737,72.614502,73.206108,13228799
2018-12-10,73.902672,74.217560,72.385498,73.874046,16163618
2018-12-11,74.351143,74.723282,73.034348,73.578247,13867660
2018-12-12,74.208015,75.152672,74.160301,74.437019,11219678
2018-12-13,74.666031,75.458015,74.427483,75.391220,11272498
2018-12-14,74.265266,74.456108,72.738548,72.977097,13896375
2018-12-17,72.490456,73.368324,71.431297,71.784348,15831822
2018-12-18,72.137405,72.309158,70.190842,70.925575,16163828
2018-12-19,71.259544,71.803436,69.723282,70.391220,19765594
2018-12-20,70.085876,70.734734,69.312981,70.124046,20321454
2018-12-21,69.608780,71.040077,68.912216,69.561066,37919994
2018-12-24,69.208015,69.561066,67.643127,67.891220,11565833
2018-12-26,67.719467,70.639313,67.719467,70.610687,14074011
2018-12-27,69.923660,71.927483,69.427483,71.927483,13577154
2018-12-28,72.404579,73.072517,71.402672,71.917938,13180696
2018-12-31,72.347328,73.187019,72.194656,72.910301,9687502
2019-01-02,71.841606,72.509544,71.183205,72.127861,15120125
2019-01-03,72.099236,72.490456,70.467560,70.648857,13910628
2019-01-04,71.316795,72.996185,71.221375,72.776718,14753115
2019-01-07,72.662216,72.967560,71.956108,71.975189,15795142
2019-01-08,72.395035,72.719467,71.841606,72.509544,11896686
2019-01-09,72.414124,72.814888,71.870232,71.956108,11916284
2019-01-10,72.213737,72.213737,70.104965,71.068703,19134070
2019-01-11,71.278625,71.507637,70.753815,71.469467,9878029
2019-01-14,70.887405,71.030533,69.751907,70.009544,15669486
2019-01-15,69.751907,71.459923,69.751907,71.087784,13102096
2019-01-16,71.316795,72.299622,71.059158,71.192749,15272504
2019-01-17,70.906487,72.299622,70.906487,72.137405,16969321
2019-01-18,72.652672,72.833969,72.013359,72.395035,14980741
2019-01-22,72.108780,72.709923,71.908394,72.356873,10568766
2019-01-23,72.089699,72.242363,71.316795,71.984734,14369233
2019-01-24,71.717560,71.717560,69.064888,69.818703,21986621
2019-01-25,70.438934,70.458015,68.816795,69.608780,14054099
2019-01-28,69.179390,69.723282,68.750000,69.580154,13376672
2019-01-29,69.561066,70.305344,69.312981,69.875954,11966693
2019-01-30,70.095421,70.429390,69.675575,70.009544,13941230
2019-01-31,69.799622,71.393127,69.761452,71.020988,16797658
2019-02-01,72.490456,73.940842,71.879768,72.948471,15941757
2019-02-04,72.471375,73.368324,72.213737,73.349236,11824165
2019-02-05,73.835876,74.790077,73.530533,73.616409,12955690
2019-02-06,73.320610,74.160301,73.120232,73.845421,8375721
2019-02-07,73.416031,73.597328,72.624046,73.301529,9661407
2019-02-08,73.234734,73.988548,73.062981,73.969467,9266940
2019-02-11,74.236641,74.274811,72.719467,73.196564,13803942
2019-02-12,73.750000,75.314888,73.578247,74.923660,13676086
2019-02-13,74.961830,75.543892,74.856873,75.400764,10980106
2019-02-14,75.505722,75.906487,75.085876,75.324425,8577042
2019-02-15,76.011452,76.459923,75.639313,76.154579,10886100
2019-02-19,76.135498,76.459923,75.458015,75.610687,9653547
2019-02-20,75.381676,75.896950,75.200378,75.791985,8993517
2019-02-21,75.553436,76.364502,75.524811,76.173660,7740633
2019-02-22,76.116409,77.156487,76.116409,77.070610,8337469
2019-02-25,77.156487,77.280533,76.326340,76.698471,9741265
2019-02-26,76.832062,77.385498,76.335876,77.041985,8927912
2019-02-27,76.851143,77.566795,76.746185,76.927483,7852978
2019-02-28,76.841606,78.015266,76.841606,77.566795,11588365
2019-03-01,78.015266,78.177483,77.452293,77.910301,10624205
2019-03-04,78.272903,78.358780,76.841606,77.643127,8522755
2019-03-05,77.748093,78.272903,77.500000,77.958015,8698190
2019-03-06,77.862595,78.015266,76.622139,77.061066,8167169
2019-03-07,77.318703,77.395035,76.374046,76.765266,10925505
2019-03-08,76.536263,76.908394,75.429390,76.145035,11716326
2019-03-11,76.679390,77.318703,76.402672,77.166031,9126613
2019-03-12,77.452293,77.824425,77.080154,77.509544,9261281
2019-03-13,77.872139,78.253815,77.471375,77.862595,8059749
2019-03-14,77.585876,78.015266,77.223282,77.757637,8530406
2019-03-15,77.767174,78.158394,77.099236,77.833969,17341046
2019-03-18,77.547707,78.082062,77.213737,77.624046,14357914
2019-03-19,77.805344,78.244278,77.251907,78.158394,10224393
2019-03-20,78.101143,78.931297,77.652672,78.320610,11894590
2019-03-21,78.339699,79.360687,78.101143,79.150764,9473291
2019-03-22,79.112595,79.627861,78.263359,78.520988,10639191
2019-03-25,78.311066,78.959923,78.167938,78.578247,7878654
2019-03-26,78.969467,79.646950,78.788170,79.122139,9242731
2019-03-27,79.122139,79.255722,78.062981,78.520988,10020766
2019-03-28,78.998093,79.103050,78.416031,78.845421,7161298
2019-03-29,79.198471,79.484734,78.921753,79.360687,10147994
2019-04-01,79.895035,80.009544,79.141220,79.484734,8820282
2019-04-02,79.637405,79.885498,79.103050,79.398857,5875088
2019-04-03,79.456108,79.828247,78.959923,79.370232,6550734
2019-04-04,79.208015,79.389313,77.490456,78.101143,10257719
2019-04-05,78.215652,78.396950,77.395035,77.433205,10324162
2019-04-08,77.251907,77.538170,76.669846,77.242363,10586267
2019-04-09,76.879768,77.270988,76.583969,77.099236,10785282
2019-04-10,77.156487,77.595421,76.956108,77.118324,6894268
2019-04-11,77.223282,77.223282,75.753815,76.183205,10410518
2019-04-12,76.345421,76.755722,75.667938,75.791985,10164762
2019-04-15,75.677483,75.849236,74.875954,74.933205,13822491
2019-04-16,75.601143,75.658394,73.874046,74.007637,12531250
2019-04-17,74.055344,74.064888,70.372139,70.534348,34181463
2019-04-18,70.114502,70.658394,68.921753,69.837784,32768445
2019-04-22,69.809158,70.429390,69.408394,70.095421,14548441
2019-04-23,70.324425,71.803436,70.038170,71.183205,19281523
2019-04-24,71.307251,71.669846,70.591606,71.307251,12779102
2019-04-25,71.164124,73.301529,71.049622,72.843513,13994154
2019-04-26,73.129768,73.463737,72.604965,73.120232,8888193
2019-04-29,73.082062,73.645035,72.977097,73.263359,7395317
2019-04-30,74.007637,75.286263,72.519081,75.104965,11269039
2019-05-01,75.085876,76.078247,74.837784,75.114502,15288643
2019-05-02,75.009544,76.173660,75.009544,75.877861,11579142
2019-05-03,75.896950,76.469467,75.620232,76.335876,7942582
2019-05-06,74.933205,76.135498,74.713737,75.839699,9906534
2019-05-07,75.276718,75.658394,73.874046,74.332062,10523387
2019-05-08,74.742363,75.104965,74.332062,74.599236,10567508
2019-05-09,74.122139,74.914124,73.702293,74.742363,8105861
2019-05-10,74.503815,74.742363,73.291985,74.608780,9027158
2019-05-13,73.301529,73.979012,73.301529,73.635498,9641705
2019-05-14,74.064888,74.503815,73.816795,73.874046,8113826
2019-05-15,73.349236,74.312981,73.282440,73.998093,7284543
2019-05-16,74.208015,76.230919,74.169846,75.505722,9910831
2019-05-17,74.818703,75.448471,74.284348,75.114502,8259707
2019-05-20,74.770988,75.639313,74.666031,75.267174,8281191
2019-05-21,75.458015,76.078247,74.933205,75.858780,10873734
2019-05-22,75.715652,77.433205,75.677483,77.270988,13491847
2019-05-23,76.908394,77.471375,76.727097,77.309158,9831498
2019-05-24,77.576340,78.187019,77.395035,77.452293,6071588
2019-05-28,77.652672,78.187019,76.555344,76.583969,13779733
2019-05-29,76.450378,76.688934,75.143127,75.725189,11278890
2019-05-30,75.916031,76.164124,75.562981,76.030533,7483768
2019-05-31,75.696564,76.259544,75.190842,75.582062,7142749
2019-06-03,76.001907,77.213737,75.877861,76.583969,9218103
2019-06-04,77.051529,77.604965,76.440842,77.366409,9368806
2019-06-05,77.652672,78.501907,77.366409,77.948471,9821961
2019-06-06,78.396950,78.664124,77.700378,77.709923,11393961
2019-06-07,78.072517,79.083969,78.072517,78.683205,8797436
2019-06-10,78.893127,78.893127,77.910301,78.702293,7536273
2019-06-11,79.093513,79.589699,78.673660,79.179390,7789679
2019-06-12,79.332062,80.410301,79.332062,79.875954,11057762
2019-06-13,80.209923,80.324425,78.750000,79.103050,10194001
2019-06-14,78.921753,79.551529,78.683205,78.988548,7989952
2019-06-17,78.912216,79.513359,78.750000,79.484734,6427279
2019-06-18,79.417938,80.791985,79.417938,80.620232,11425086
2019-06-19,80.391220,81.641220,80.353050,81.450378,9825419
2019-06-20,82.041985,82.538170,80.458015,80.725189,12490483
2019-06-21,80.572517,80.887405,79.809158,80.696564,15034294
2019-06-24,81.078247,82.089699,80.858780,81.593513,7891440
2019-06-25,81.631676,82.309158,80.925575,81.335876,9348894
2019-06-26,81.278625,81.297707,79.284348,79.713737,12604401
2019-06-27,79.837784,80.811066,79.580154,79.990456,11721670
2019-06-28,80.124046,80.591606,79.179390,80.009544,46684837
2019-07-01,80.467560,81.040077,80.047707,80.868324,10260863
2019-07-02,80.591606,81.593513,80.248093,81.593513,10381593
2019-07-03,82.118324,83.082062,82.051529,82.919846,6533232
2019-07-05,82.709923,82.824425,81.574425,81.679390,8767358
2019-07-08,81.116409,81.583969,79.675575,80.190842,13693273
2019-07-09,80.381676,81.307251,80.238548,80.973282,8490791
2019-07-10,80.916031,81.211830,80.486641,80.935112,5996132
2019-07-11,79.675575,79.837784,76.125954,77.290077,22146126
2019-07-12,77.146950,77.194656,75.028625,76.078247,18910636
2019-07-15,76.908394,77.547707,76.450378,77.251907,10922570
2019-07-16,77.595421,78.034348,77.185112,77.853050,8448662
2019-07-17,78.206108,78.568703,77.843513,78.167938,9848999
2019-07-18,78.635498,79.160301,77.862595,78.902672,8472661
2019-07-19,78.912216,79.026718,77.433205,77.662216,12053782
2019-07-22,77.938934,78.072517,77.337784,77.490456,7261697
2019-07-23,77.748093,78.654579,77.185112,78.272903,7420469
2019-07-24,78.244278,78.540077,77.404579,78.005722,7720197
2019-07-25,77.719467,79.255722,77.337784,78.005722,9670106
2019-07-26,77.843513,77.891220,77.204201,77.700378,7638977
2019-07-29,78.339699,79.007637,77.872139,78.711830,11123682
2019-07-30,80.143127,81.269081,79.026718,79.456108,14286965
2019-07-31,79.103050,80.772903,79.045799,79.188934,12443428
2019-08-01,79.255722,80.629768,78.854965,79.856873,10550006
2019-08-02,80.038170,80.887405,79.723282,80.601143,10913767
2019-08-05,80.009544,80.477097,78.396950,79.312981,11885578
2019-08-06,79.312981,80.610687,79.293892,80.486641,11025274
2019-08-07,80.353050,80.811066,79.007637,80.391220,11509660
2019-08-08,80.868324,81.154579,80.458015,80.849236,8699762
2019-08-09,81.202293,82.166031,80.830154,81.603050,8968260
2019-08-12,81.326340,81.994278,80.648857,81.125954,8761909
2019-08-13,81.545799,82.814888,81.545799,82.137405,8413658
2019-08-14,81.459923,81.908394,79.532440,79.580154,11411148
2019-08-15,79.694656,80.009544,79.093513,79.637405,9543612
2019-08-16,80.582062,81.450378,80.295799,81.164124,9156271
2019-08-19,81.669846,82.566795,81.536263,82.242363,7655221
2019-08-20,82.070610,82.757637,81.660301,81.727097,6176598
2019-08-21,82.337784,83.253815,82.185112,82.929390,6486072
2019-08-22,82.776718,83.206108,82.299622,82.748093,6588776
2019-08-23,82.270988,82.958015,80.610687,81.049622,10608694
2019-08-26,81.469467,81.965652,81.183205,81.946564,6041825
2019-08-27,82.461830,82.938934,81.536263,81.603050,6527049
2019-08-28,81.354965,82.604965,81.145035,82.519081,6159934
2019-08-29,83.082062,83.349236,82.232826,82.748093,6321012
2019-08-30,83.129768,83.225189,82.223282,82.509544,6795127
2019-09-03,82.290077,83.024811,82.099236,82.681297,6695882
2019-09-04,83.148857,83.177483,81.507637,82.108780,7868070
2019-09-05,82.671753,82.690842,81.583969,82.156487,7524954
2019-09-06,82.576340,82.948471,82.356873,82.604965,7047695
2019-09-09,82.538170,82.557251,79.122139,79.646950,12040786
2019-09-10,78.616409,78.616409,75.238548,77.948471,18087432
2019-09-11,78.110687,79.303436,77.881676,79.122139,10602197
2019-09-12,79.656487,80.229012,78.998093,79.494278,8416698
2019-09-13,79.169846,79.742363,78.358780,78.826340,7521496
2019-09-16,78.673660,78.673660,77.948471,78.272903,6191270
2019-09-17,78.368324,79.675575,78.368324,78.730919,7375405
2019-09-18,78.883591,79.465652,78.606873,79.217560,6943734
2019-09-19,79.217560,80.438934,79.083969,80.124046,6922774
2019-09-20,80.858780,81.937019,80.458015,81.259544,23631247
2019-09-23,81.020988,81.316795,80.477097,80.496185,8909572
2019-09-24,80.677483,80.992363,79.570610,79.770988,9377085
2019-09-25,79.646950,80.181297,79.150764,79.293892,7290936
2019-09-26,79.790077,80.238548,79.236641,80.038170,8104918
2019-09-27,80.038170,80.143127,78.797707,79.112595,7827093
2019-09-30,79.398857,81.202293,79.398857,80.324425,9806974
2019-10-01,80.324425,80.725189,79.713737,79.780533,7050001
2019-10-02,79.265266,79.398857,76.851143,77.881676,8762433
2019-10-03,78.177483,79.083969,77.891220,78.950378,5790095
2019-10-04,79.599236,81.221375,79.351143,81.106873,7504518
2019-10-07,81.135498,81.211830,80.104965,80.524811,5086154
2019-10-08,79.952293,80.543892,79.274811,79.475189,6416694
2019-10-09,80.314888,80.620232,79.704201,80.324425,4660875
2019-10-10,80.286263,80.963737,79.761452,79.923660,8580290
2019-10-11,80.438934,81.526718,80.400764,80.477097,6229626
2019-10-14,80.505722,81.211830,80.429390,80.811066,5513214
2019-10-15,81.011452,81.202293,80.715652,81.145035,5205102
2019-10-16,81.164124,81.192749,80.553436,80.582062,5686134
2019-10-17,80.553436,80.772903,79.904579,79.961830,7178486
2019-10-18,79.875954,81.020988,79.828247,80.801529,7883056
2019-10-21,81.078247,81.164124,80.229012,80.648857,5352136
2019-10-22,78.244278,78.893127,76.574425,77.576340,18629038
2019-10-23,77.566795,79.074425,77.442749,79.074425,8511961
2019-10-24,79.303436,79.809158,78.282440,78.797707,5232769
2019-10-25,78.501907,79.055344,78.272903,78.492363,7868384
2019-10-28,78.940842,79.646950,76.660301,78.435112,15557665
2019-10-29,80.200378,81.841606,78.912216,81.202293,17371019
2019-10-30,81.106873,82.528625,80.458015,82.270988,10026845
2019-10-31,82.156487,83.005722,81.593513,82.690842,12419429
2019-11-01,83.082062,83.244278,80.906487,81.049622,9281298
2019-11-04,81.669846,81.774811,80.038170,80.057251,8947195
2019-11-05,79.837784,79.914124,78.940842,79.122139,9937974
2019-11-06,79.732826,80.114502,79.322517,79.437019,9735606
2019-11-07,79.417938,80.143127,78.883591,79.083969,9251325
2019-11-08,79.112595,79.875954,78.921753,79.761452,6653123
2019-11-11,79.351143,79.809158,79.160301,79.465652,3725221
2019-11-12,79.751907,80.935112,79.751907,80.267174,8616656
2019-11-13,80.677483,81.211830,80.257637,80.935112,6516883
2019-11-14,81.030533,81.278625,79.866409,80.677483,7911247
